ID,NaaNH,SaaNH,n9FaHRing,n6aHRing,naHRing,n10FaHRing,NaaN,SaaN,nFaHRing,nFHRing,nHRing,n6HRing,NaasN,SMR_VSA3,naRing,nBondsA,SlogP_VSA8,JGI5,PEOE_VSA2,SaasN,MATS1c,n9FHRing,nN,PEOE_VSA1,SlogP_VSA1,JGI4,n6aRing,nBondsM,MATS3i,GATS4c,MATS2c,NsOH,SRW07,SRW09,SMR_VSA9,C3SP2,C2SP2,C1SP2,nHBDon,PEOE_VSA3,Xch-6d,nBase,AATSC5i,SlogP_VSA6,BIC2,ATSC1c,AATSC3i,FCSP3,AATS8d,SssNH
CHEMBL3260624,1,3.417772345,1,2,4,0,4,17.97054174,1,1,4,2,1,29.54999379,5,27,28.2924127,0.015510336,4.983978521,1.725551188,-0.491006097,1,7,10.30076712,5.316788604,0.044197531,3,27,0.063171123,1.233949314,4.23e-05,0,5.351858133,7.412764017000001,22.64523548,1,15,3,2,14.48335494,0.565235256,0,-0.284192422,61.05510019,0.810150391,-0.389880375,0.108999864,0.090909091,3.184466019,3.31235518
CHEMBL3260568,1,3.4308935660000004,1,2,4,0,4,17.98963663,1,1,4,2,1,29.54999379,5,27,28.2924127,0.018525132,4.983978521,1.735248668,-0.486486889,1,7,10.30076712,5.316788604,0.040899471,3,27,0.056720485,1.348005158,-0.055314994000000006,0,5.351858133,7.412764017000001,22.64523548,1,15,3,2,14.48335494,0.580527208,0,-0.285857339,67.12146726,0.7918024309999999,-0.389113747,0.09882288,0.090909091,3.145631068,3.335919995
CHEMBL3260598,1,3.391821224,1,2,4,0,4,17.88672321,1,1,4,2,1,29.54999379,5,27,28.2924127,0.017202381,4.983978521,1.71617439,-0.487836078,1,7,10.30076712,5.316788604,0.043848238,3,27,0.029305108,1.347609008,-0.003761849,0,5.351858133,7.412764017000001,22.64523548,1,15,3,2,18.87376998,0.580527208,0,-0.19667865,67.12146726,0.808312457,-0.411671976,0.064650533,0.090909091,3.13592233,3.260132958
CHEMBL3260622,1,3.44972734,1,2,4,0,4,18.06656134,1,1,4,2,1,29.54999379,5,27,28.2924127,0.018031915,4.983978521,1.735139763,-0.401565787,1,7,19.77449303,14.79051451,0.043854875,3,27,0.06132027900000001,1.097923986,-0.137555024,0,5.351858133,7.412764017000001,34.14425914,1,15,3,2,14.48335494,0.565235256,0,-0.252227248,61.05510019,0.789970279,-0.555881607,0.102419448,0.166666667,3.032520325,3.390059261
CHEMBL3260569,1,3.458671344,1,2,4,0,4,18.0485316,1,1,4,2,1,29.54999379,5,27,28.2924127,0.018525132,4.983978521,1.74649752,-0.485329431,1,7,10.30076712,5.316788604,0.040899471,3,27,0.054868393,1.34851828,-0.048711565,0,5.351858133,7.412764017000001,22.64523548,1,15,3,2,14.48335494,0.580527208,0,-0.304579844,71.59418678,0.7918024309999999,-0.384709749,0.096248543,0.090909091,3.145631068,3.420989439
CHEMBL3260574,1,3.259192767,1,2,4,0,4,17.6446203,1,1,4,2,1,29.54999379,5,27,28.2924127,0.020314465,4.983978521,1.63899863,-0.649000923,1,7,15.03763008,10.05365156,0.043877996,3,27,0.004216994,1.28869882,0.07662878,0,5.351858133,7.412764017000001,28.39474731,1,15,3,2,14.48335494,0.580527208,0,-0.261489613,67.12146726,0.794915223,-0.904626267,0.012260678999999998,0.130434783,3.303571429,2.965781106
CHEMBL3260613,1,3.434997941,1,2,4,0,4,18.01548281,1,1,4,2,1,29.54999379,5,27,28.2924127,0.017884161000000003,9.778515705,1.728197227,-0.548181874,1,8,15.61755573,10.63357721,0.04250591,3,28,0.093843052,1.184903906,0.092864704,0,5.351858133,7.412764017000001,22.64523548,1,15,4,3,14.48335494,0.580527208,0,-0.270636479,67.12146726,0.78367148,-0.580490563,0.162513155,0.125,3.094827586,6.131835005
CHEMBL2088216,0,0.0,1,2,4,0,4,18.12458282,1,1,4,2,1,24.56601526,5,27,27.4756319,0.018813657,4.983978521,1.760631941,-0.41463769,1,6,14.79051451,14.79051451,0.040566449,3,27,-0.020760198,1.140772357,-0.099436204,0,5.351858133,7.412764017000001,33.32747834,2,14,2,1,14.48335494,0.565235256,0,-0.175828633,61.05510019,0.785575899,-0.513209319,-0.035675357000000005,0.166666667,3.226086957,3.443378685
CHEMBL3634706,1,3.218940303,1,2,4,0,4,17.46121444,1,1,4,2,1,29.54999379,5,27,28.2924127,0.020335648,0.0,1.638029214,-0.456978935,1,8,10.30076712,5.316788604,0.04391253,3,28,0.03245228,1.253057965,-0.061338258,0,5.351858133,7.412764017000001,28.71445679,2,14,3,2,23.8577485,0.565235256,0,-0.306614137,61.05510019,0.8221209620000001,-0.413746003,0.07322435599999999,0.086956522,3.247619048,3.244053734
CHEMBL1835710,0,0.0,1,2,4,0,4,18.18065293,1,1,5,3,2,39.57921982,5,27,28.16193619,0.017614087,9.883888252,3.533544629,-0.375421935,1,8,5.316788604,5.316788604,0.042109053,3,28,-0.026834103,1.032416403,-0.032724805,0,5.351858133,7.423568444,22.51475897,3,13,3,1,14.18117935,0.6701034539999999,1,0.021574534,79.38467790000001,0.7709870609999999,-0.294030931,-0.046609842,0.25,2.9411764710000003,3.5571937730000003
CHEMBL2208002,1,3.644417045,1,0,3,0,3,14.09724906,1,1,4,1,0,25.25270269,4,20,32.17555181,0.023216374,0.0,0.0,-0.483580522,1,5,10.30076712,5.316788604,0.035643275,1,20,0.025773087000000004,1.243927124,-0.022603806,0,5.733341277,7.773594467000001,21.95893118,1,8,3,2,14.95193556,0.6893293,1,0.30225643,29.08970325,0.8214857240000001,-0.306416317,0.046817476,0.315789474,2.706422018,3.43223749
CHEMBL497949,0,0.0,0,0,0,0,0,0.0,0,1,2,1,0,4.899909731,3,18,11.27014384,0.021695906,14.488984099999998,0.0,-0.57769979,1,4,16.36724469,16.36724469,0.038034188,3,21,-0.13279176,0.995435936,0.126329457,0,4.844187086,7.03438793,0.0,5,15,2,3,0.0,0.5905383129999999,1,0.194209775,72.79640482,0.721387537,-0.584905918,-0.203904377,0.214285714,2.671328671,6.373589115
CHEMBL1271631,0,0.0,0,0,0,0,0,0.0,0,1,1,0,0,9.799819462,3,18,11.27014384,0.025587963,9.589074368,0.0,-0.490158383,1,4,20.43339667,10.63357721,0.037575758,3,21,-0.138352425,1.05810366,0.020485715,0,4.844187086,7.03438793,0.0,5,15,2,2,0.0,0.48847624,1,0.192137087,72.79640482,0.7151312559999999,-0.461713654,-0.208276736,0.24137931,2.63803681,6.458510272000001
CHEMBL3634800,1,3.297277967,1,2,4,0,4,17.519313500000006,1,1,4,2,1,29.54999379,5,27,28.2924127,0.020395981,4.794537184,1.6571272769999998,-0.568760533,1,8,16.034434599999994,11.05045608,0.04572104,3,28,0.02077559,1.202427214,0.048230082,0,5.351858133,7.412764017000001,22.64523548,2,14,4,3,23.8577485,0.565235256,0,-0.270517845,61.05510019,0.8300757529999999,-0.674984206,0.045034278,0.086956522,3.230088496,3.236192628
CHEMBL3261092,0,0.0,1,2,4,0,4,17.58408731,1,1,4,2,2,29.36252149,5,27,28.16193619,0.018847518,14.46031864,3.195840453,-0.388582135,1,7,5.316788604,5.316788604,0.039952719,3,28,0.052937425,1.015068096,-0.108427383,0,5.351858133,7.412764017000001,22.51475897,2,14,4,1,13.88979146,0.580527208,0,-0.124624802,73.31831083,0.791790895,-0.33260316100000004,0.1152451,0.086956522,3.026785714,2.584000745
CHEMBL1271853,0,0.0,0,0,0,0,0,0.0,0,1,2,1,0,15.11660807,3,18,11.27014384,0.025672303,19.28352128,0.0,-0.5199832010000001,1,6,25.75018527,20.85027554,0.038905983,3,22,0.03917559,1.012717561,0.016293735,0,4.844187086,7.03438793,0.0,4,16,3,3,0.0,0.571809573,2,0.301816018,72.79640482,0.7103763059999999,-0.6896972570000001,0.060085545,0.28125,2.608910891,9.173554672
CHEMBL2324829,0,0.0,0,2,3,1,5,22.11861854,1,1,3,2,1,29.9458054,4,22,28.1086437,0.018130081,9.967957042,1.776601474,-0.409279915,0,6,5.106527395,0.0,0.038116531,3,22,0.011269121000000002,0.925912482,-0.052803738,1,4.727387819,6.842683282,17.07524226,1,11,3,1,4.983978521,0.413860541,0,0.022213285,48.79188955,0.795324347,-0.250821572,0.018845673,0.25,2.636363636,0.0
CHEMBL3260620,1,3.421461308,1,2,4,0,4,17.97450143,1,1,4,2,1,29.54999379,5,27,28.2924127,0.016802326,4.983978521,1.727279894,-0.486755579,1,7,10.30076712,5.316788604,0.04625323,3,27,0.065410136,1.319635952,-0.02056767,0,5.351858133,7.412764017000001,22.64523548,1,15,3,2,14.48335494,0.565235256,0,-0.29246547,61.05510019,0.810150391,-0.388795849,0.112863214,0.090909091,3.194174757,3.3245465380000003
CHEMBL3260906,1,3.50027825,1,2,4,0,4,18.24220862,1,1,5,2,1,34.44990352,5,27,28.2924127,0.016527778,9.883888252,1.743461259,-0.427983519,1,9,10.30076712,5.316788604,0.039707071,3,28,-0.012821121,1.196992905,-0.065923627,0,5.6869753560000005,7.686621335,28.71445679,3,13,3,2,14.48335494,0.6672973289999999,1,-0.161844503,61.05510019,0.8020663929999999,-0.404397307,-0.022056956000000003,0.25,2.987804878,3.539097432
CHEMBL3261086,1,3.294366234,1,2,4,0,4,17.75354337,1,1,4,2,1,34.86678239,5,27,28.2924127,0.023755556,14.57305289,1.671268783,-0.6212258629999999,1,8,16.034434599999994,11.05045608,0.039955556,3,29,-0.0068027,1.26910187,0.106363641,0,5.351858133,7.412764017000001,22.64523548,3,13,5,3,14.48335494,0.580527208,0,-0.31181801600000003,67.12146726,0.796815354,-0.774207655,-0.011903034,0.083333333,3.075630252,2.828980274
CHEMBL3260602,1,3.484125751,1,2,4,0,4,18.12750298,1,1,4,2,1,29.54999379,5,27,28.2924127,0.02052399,4.983978521,1.755622122,-0.482919119,1,7,10.30076712,5.316788604,0.041728395,3,27,0.036872361,1.255202319,-0.01538601,0,5.351858133,7.412764017000001,22.64523548,2,14,3,2,14.48335494,0.580527208,0,-0.285986134,67.12146726,0.7927009340000001,-0.382380069,0.061801595999999986,0.2,2.935483871,3.465726306
CHEMBL3260901,1,3.45670753,1,2,4,0,4,18.10879636,1,1,4,2,1,34.44990352,5,27,28.2924127,0.01913522,4.983978521,1.731203536,-0.42389549,1,9,15.20067686,5.316788604,0.040545073,3,28,-0.068026894,1.126726814,-0.075236181,0,5.351858133,7.412764017000001,28.71445679,3,13,3,2,14.48335494,0.565235256,1,-0.346008585,61.05510019,0.795888533,-0.395607869,-0.118261501,0.192307692,2.879432624,3.418318899
CHEMBL3260898,1,3.50027825,1,2,4,0,4,18.24220862,1,1,5,2,1,34.44990352,5,27,28.2924127,0.016087963,9.883888252,1.743461259,-0.424489093,1,9,10.30076712,5.316788604,0.039717349,3,28,0.008223718,1.195889293,-0.07118593599999999,0,5.6869753560000005,7.686621335,28.71445679,3,13,3,2,14.48335494,0.6672973289999999,1,-0.108131386,61.05510019,0.797164463,-0.401962668,0.014147763,0.25,2.879518072,3.539097432
CHEMBL478629,0,0.0,1,2,3,0,3,13.22721671,1,1,4,3,1,24.48194647,4,22,27.90098319,0.020841049,9.883888252,1.827505485,-0.220774299,1,5,4.736862953999999,4.736862953999999,0.024173789,3,22,0.030825004,0.85680624,-0.17233717399999998,0,4.727387819,6.842683282,28.0033178,4,7,6,0,9.499376415,0.547137179,1,-0.090682313,67.38242027,0.7699838109999999,-0.16628099,0.049048261,0.291666667,2.909090909,0.0
CHEMBL594867,0,0.0,0,1,2,1,2,8.488795971,1,1,2,1,2,19.33156291,4,22,33.41768391,0.027940821,24.1261001,2.987362528,-0.394069808,0,4,0.0,5.559266895,0.048164251,3,23,-0.031009217,0.8695250240000001,-0.160347658,0,4.94875989,7.19518732,22.38428247,4,10,3,0,0.0,0.501232212,0,-0.133576112,59.65279381,0.726477468,-0.330553207,-0.096346073,0.15,2.714285714,0.0
CHEMBL4217935,0,0.0,1,3,4,0,4,17.44780869,1,1,5,4,1,29.465925,4,22,17.03503321,0.02260771,14.86786677,1.722109001,-0.412710767,1,8,16.15698348,11.05045608,0.033853428,3,22,-0.019004114,1.083298089,-0.182302595,1,4.727387819,6.842683282,11.51833249,1,9,6,3,13.88979146,0.5006306620000001,2,0.354571366,55.11920963,0.858309179,-0.473382813,-0.038924151,0.272727273,2.863309353,3.102325313
CHEMBL4206793,0,0.0,1,3,4,0,4,17.72622809,1,1,4,3,1,24.56601526,4,22,17.03503321,0.017688172,4.983978521,1.801458333,-0.431191313,1,6,5.316788604,5.316788604,0.037992832,3,22,0.046736574,1.201128938,-0.084286204,0,4.59511985,6.605297921,11.51833249,0,11,5,1,14.48335494,0.392325677,0,-0.091408773,61.05510019,0.806154788,-0.257051266,0.08425131300000001,0.05882352900000001,2.514285714,3.318067366
CHEMBL1824434,0,0.0,0,2,3,1,4,17.99611206,1,1,3,2,1,24.73242031,5,28,33.54816041,0.019938889,24.42827568,1.690723262,-0.366298692,0,6,5.316788604,5.316788604,0.03569161,4,29,0.152508373,0.998928424,-0.120104172,0,4.727387819,6.842683282,22.51475897,2,17,4,1,0.0,0.515922614,0,-0.247703681,85.32056847,0.724326602,-0.28313150600000003,0.258891592,0.08,2.9918699189999995,2.915234683
CHEMBL3260897,1,3.4679325710000004,1,2,4,0,4,18.14056845,1,1,4,2,1,34.44990352,5,27,28.2924127,0.020094246,4.983978521,1.7324420580000002,-0.4216808520000001,1,9,15.20067686,5.316788604,0.043434343,3,28,-0.053404545,1.1674136999999998,-0.0933579,0,5.351858133,7.412764017000001,28.71445679,3,13,3,2,14.48335494,0.565235256,1,-0.216017608,61.05510019,0.79058524,-0.394908134,-0.092841246,0.192307692,3.0,3.470503328
CHEMBL3261085,1,3.309078168,1,2,4,0,4,17.77804857,1,1,4,2,1,34.86678239,5,27,28.2924127,0.021128472,9.778515705,1.681643939,-0.546328778,1,8,10.30076712,5.316788604,0.040787037000000005,3,29,0.004411705,1.422683961,0.027508634,0,5.351858133,7.412764017000001,28.71445679,3,13,4,2,14.48335494,0.580527208,0,-0.314991379,67.12146726,0.7997912070000001,-0.523708147,0.007947716,0.083333333,3.133928571,2.856852534
CHEMBL3261091,0,0.0,1,2,4,0,4,17.74420737,1,1,4,2,2,29.36252149,5,27,28.16193619,0.019685185,14.46031864,3.3479420189999995,-0.378028892,1,7,5.316788604,5.316788604,0.035703704,3,28,0.064223365,0.937338725,-0.07023204799999999,0,5.351858133,7.412764017000001,22.51475897,2,14,4,1,9.499376415,0.5992559470000001,0,-0.138593208,79.38467790000001,0.7656288379999999,-0.300247027,0.112128206,0.086956522,2.973214286,2.8907137080000003
CHEMBL2435039,0,0.0,0,1,2,0,2,9.339542988,0,1,3,1,1,25.1686339,3,17,17.20571877,0.016775068,4.567099648,1.94553288,-0.623853334,1,5,20.10730312,20.10730312,0.04037037,2,18,0.11161558,1.029845382,0.133975789,0,5.351858133,7.412764017000001,28.70474243,0,12,2,2,14.76249423,0.497193875,0,-0.014469752,42.59504598,0.7969500890000001,-0.861190687,0.174580609,0.28571428600000004,2.75,5.641931511
CHEMBL3261087,1,3.431462428,1,2,4,0,4,18.00923882,1,1,4,2,1,34.86678239,5,27,28.2924127,0.019103535,4.983978521,1.7360292000000002,-0.505894343,1,7,10.30076712,5.316788604,0.037424242,3,28,0.068984667,1.3826812730000002,-0.028252924,0,5.351858133,7.412764017000001,22.64523548,2,14,4,2,14.48335494,0.5992559470000001,0,-0.34724646600000003,73.18783433,0.7656288379999999,-0.406549556,0.126128844,0.086956522,3.073394495,3.285318143
CHEMBL3341788,0,0.0,0,1,1,0,1,4.431560189,0,0,2,2,0,10.30076712,3,18,22.25380597,0.031853865,0.0,0.0,-0.29397491,0,3,24.4272872,24.4272872,0.034222222000000004,3,18,0.133100148,0.78917098,-0.282495389,0,0.0,0.0,39.50234147,4,11,2,1,4.983978521,0.308992343,1,-0.028943323,48.66141305,0.7030271779999999,-0.396236681,0.194512346,0.291666667,2.672566372,3.3840615689999995
CHEMBL4284434,0,0.0,0,2,3,0,3,13.77664581,0,1,4,2,1,19.74844179,3,17,22.51475897,0.02853836,9.665781456,2.146507937,-0.240143042,0,4,0.0,0.0,0.047736111,2,17,-0.105920636,0.934676887,-0.13975638599999998,0,5.587248657999999,7.825245291,22.51475897,2,9,2,0,4.983978521,0.6498253629999999,0,0.143632548,36.52867891,0.764741337,-0.085744171,-0.16536504,0.35,1.967741935,0.0
CHEMBL3634708,1,3.26378984,1,2,4,0,4,17.565178600000007,1,1,4,2,1,29.54999379,5,27,34.3684328,0.020335648,0.0,1.659252916,-0.459348762,1,7,10.30076712,5.316788604,0.04391253,3,28,0.056562908,1.234069266,-0.056595604,0,5.351858133,7.412764017000001,22.64523548,2,15,4,2,23.8577485,0.565235256,0,-0.320767279,67.63403588,0.8158165959999999,-0.401952945,0.121527132,0.083333333,3.14159292,3.347387067
CHEMBL3261089,1,3.401670761,1,2,4,0,4,17.96248978,1,1,4,2,1,34.86678239,5,27,28.2924127,0.021128472,4.983978521,1.7149772719999998,-0.5052961420000001,1,8,10.30076712,5.316788604,0.040787037000000005,3,29,0.04716571,1.367033815,-0.029395276,0,5.351858133,7.412764017000001,28.71445679,3,13,4,2,14.48335494,0.580527208,0,-0.383706579,67.12146726,0.7997912070000001,-0.426590869,0.08873162400000001,0.083333333,3.133928571,3.227222905
CHEMBL4211574,0,0.0,1,3,4,0,4,16.66850637,1,1,4,3,1,24.56601526,4,22,17.03503321,0.01884127,4.983978521,1.575078893,-0.391567439,1,6,5.316788604,5.316788604,0.043333333,3,22,0.114769333,1.242398645,-0.238993407,0,4.59511985,6.605297921,11.51833249,0,11,5,1,23.26418503,0.358304986,0,0.022758637,48.92236606,0.83508768,-0.293499207,0.336498394,0.05882352900000001,2.685714286,2.70464144
CHEMBL4218893,0,0.0,1,3,4,0,4,17.57504491,1,1,4,3,1,24.56601526,4,22,17.03503321,0.018510101,4.983978521,1.770846088,-0.458698006,1,6,10.05365156,10.05365156,0.036902357,3,22,-0.030133968,1.221490569,-0.027387067,0,4.59511985,6.605297921,17.39832083,0,10,6,1,14.48335494,0.392325677,0,0.098344622,61.05510019,0.81193745,-0.408015855,-0.053577915,0.05882352900000001,2.7,3.300802705
CHEMBL3260904,1,3.4531953110000004,1,2,4,0,4,18.09616901,1,1,4,2,1,29.54999379,5,27,28.2924127,0.021533333,4.983978521,1.728309827,-0.432005958,1,9,15.20067686,10.21669833,0.042094017,3,28,0.006353538000000001,1.30115365,-0.100481439,0,5.351858133,7.412764017000001,28.71445679,2,14,3,2,14.48335494,0.565235256,0,-0.196622427,61.05510019,0.800495535,-0.427504378,0.011217331,0.16,3.07751938,3.43147555
CHEMBL3261093,0,0.0,1,2,4,0,4,17.69745834,1,1,4,2,2,29.36252149,5,27,28.16193619,0.022071759,14.46031864,3.2764975960000005,-0.381042712,1,8,5.316788604,5.316788604,0.035873016,3,29,0.044340557,0.915814753,-0.070729704,0,5.351858133,7.412764017000001,28.58398029,3,13,4,1,9.499376415,0.580527208,0,-0.120390466,73.31831083,0.7997912070000001,-0.318474279,0.079879805,0.083333333,3.034782609,2.814324819
CHEMBL2435040,0,0.0,0,1,2,0,2,9.414393335,0,1,4,2,1,24.75175502,3,17,17.20571877,0.019103535,4.567099648,1.958290974,-0.5404076879999999,1,5,24.4272872,14.79051451,0.037424242,2,18,0.08485735800000001,1.082967071,0.024837617000000003,0,5.351858133,7.412764017000001,28.70474243,0,12,2,1,14.76249423,0.5992559470000001,0,-0.0010930999999999998,42.59504598,0.80135608,-0.834326082,0.132462986,0.318181818,2.943089431,2.955696229
CHEMBL2435043,0,0.0,0,1,2,0,2,8.993221214,0,1,3,1,1,14.53505669,3,17,17.20571877,0.023947368,4.567099648,1.801574074,-0.493450778,1,3,14.21058886,9.473725907999999,0.040527066,2,18,0.156039821,0.972807583,-0.063113846,0,5.351858133,7.423568444,28.70474243,0,12,3,0,14.76249423,0.484708048,0,-0.187455973,42.59504598,0.805756513,-0.677741618,0.240849229,0.210526316,2.727272727,0.0
CHEMBL3341941,0,0.0,0,1,1,0,1,4.310236599,0,0,1,1,0,4.983978521,3,18,22.25380597,0.034904971,0.0,0.0,-0.426760697,0,2,25.05078373,19.94425634,0.042926829000000014,3,18,-0.083344618,0.8670029770000001,-0.136486449,1,0.0,0.0,45.2518533,4,11,2,2,4.983978521,0.20693027100000005,0,0.013340057,48.66141305,0.71704803,-0.691974712,-0.122179297,0.15,2.27184466,0.0
CHEMBL4205979,0,0.0,1,3,4,1,4,18.34178238,2,2,4,3,1,24.56601526,5,27,27.93795814,0.016805556,4.983978521,1.817520314,-0.443283527,1,6,5.316788604,5.316788604,0.035555556,4,27,0.02816562,1.304956086,-0.093672889,0,4.59511985,6.605297921,11.51833249,1,15,4,1,14.48335494,0.441638319,0,-0.115213095,73.05735783,0.753499021,-0.275071343,0.049832352,0.047619048,2.978021978,3.461076625
CHEMBL3634799,1,3.3151213310000003,1,2,4,0,4,17.54789617,1,1,4,2,1,29.54999379,5,27,28.2924127,0.018679012,0.0,1.66909172,-0.47280341,1,8,10.30076712,5.316788604,0.04508642,3,28,0.03245228,1.294520629,-0.056817315,0,5.351858133,7.412764017000001,28.71445679,2,14,3,2,23.8577485,0.565235256,0,-0.296732867,61.05510019,0.8221209620000001,-0.424802953,0.07322435599999999,0.086956522,3.276190476,3.272303739
CHEMBL3260903,1,3.4762920110000004,1,2,4,0,4,18.18629534,1,1,5,3,1,34.44990352,5,27,28.2924127,0.015689655,9.883888252,1.7348906469999998,-0.394143508,1,9,15.03763008,5.316788604,0.038214286,3,28,0.040364295,0.991548628,-0.112757651,0,5.351858133,7.412764017000001,28.71445679,3,13,3,2,14.48335494,0.6672973289999999,1,-0.16326145,61.05510019,0.805531915,-0.438122275,0.06888023900000001,0.25,2.961538462,3.4576313830000003
CHEMBL3260566,1,3.454514125,1,2,4,0,4,18.01927003,1,1,4,2,1,29.54999379,5,27,28.2924127,0.016266938,4.983978521,1.749362534,-0.475756149,1,7,10.30076712,5.316788604,0.040166667,3,27,0.056749719,1.339768658,-0.026697828,0,5.351858133,7.412764017000001,22.64523548,1,15,3,2,14.48335494,0.5992559470000001,0,-0.27604372,73.18783433,0.76425011,-0.378526751,0.099808098,0.090909091,3.067961165,3.399577402
CHEMBL3260592,1,3.400263605,1,2,4,0,4,17.93605513,1,1,4,2,1,29.54999379,5,27,28.2924127,0.018423913,9.778515705,1.713012051,-0.574901998,1,8,16.034434599999994,11.05045608,0.042560386,3,28,0.023120393,1.201960077,0.073471759,0,5.351858133,7.412764017000001,22.64523548,2,14,4,3,14.48335494,0.580527208,0,-0.23193358100000006,67.12146726,0.8032238540000001,-0.6471872,0.040712918,0.086956522,3.1327433630000003,3.287077402
CHEMBL3260607,1,3.424722458,1,2,4,0,4,17.97252099,1,1,4,2,1,29.54999379,5,27,28.2924127,0.018255814,4.983978521,1.728310605,-0.478120862,1,8,10.30076712,5.316788604,0.042739018,3,28,0.03714614,1.320463405,-0.028999971,0,5.351858133,7.412764017000001,28.71445679,2,14,3,2,14.48335494,0.580527208,0,-0.30157774,67.12146726,0.8068829390000001,-0.399637081,0.06747626799999999,0.086956522,3.132075472,3.341482164
CHEMBL3260616,1,3.488592687,1,2,4,0,4,18.13031584,1,1,4,2,1,29.54999379,5,27,28.2924127,0.018094315,4.983978521,1.755450688,-0.482606339,1,7,10.30076712,5.316788604,0.043383838,3,27,0.014103963,1.385164841,-0.022859948,0,5.351858133,7.412764017000001,22.64523548,3,13,3,2,14.48335494,0.565235256,0,-0.156477898,61.05510019,0.76208116,-0.3790880270000001,0.023986743,0.166666667,3.076271186,3.508697772
CHEMBL3260577,1,3.409085884,1,2,4,0,4,17.95462305,1,1,4,2,1,29.54999379,5,27,28.2924127,0.019103535,4.983978521,1.7207858580000002,-0.468383179,1,8,10.30076712,5.316788604,0.039061728,3,28,0.025676202,1.268268078,-0.065476144,0,5.351858133,7.412764017000001,28.71445679,2,14,3,2,14.48335494,0.580527208,0,-0.294287842,67.12146726,0.790886056,-0.39542369,0.046641031,0.086956522,3.179245283,3.296614439
CHEMBL3260579,1,3.383574696,1,2,4,0,4,17.93021916,1,1,4,2,1,29.54999379,5,27,28.2924127,0.020314465,9.706073385,1.696915186,-0.560418578,1,8,10.30076712,10.03888347,0.043877996,3,29,0.112518502,1.369186232,0.081263503,0,5.351858133,7.412764017000001,22.64523548,1,15,3,3,22.90115192,0.580527208,0,-0.259641813,67.12146726,0.7949224229999999,-0.594984346,0.199904873,0.130434783,3.11023622,5.792311902000001
CHEMBL3260591,1,3.41810697,1,2,4,0,4,17.96463779,1,1,4,2,1,29.54999379,5,27,28.2924127,0.016578283,4.983978521,1.7249764930000002,-0.47421734,1,8,10.30076712,5.316788604,0.041767677,3,28,0.03714614,1.299779002,-0.030507132000000006,0,5.351858133,7.412764017000001,28.71445679,2,14,3,2,14.48335494,0.580527208,0,-0.254444136,67.12146726,0.8001543329999999,-0.397005947,0.06747626799999999,0.086956522,3.1714285710000003,3.3231885130000003
CHEMBL3260603,1,3.452376779,1,2,4,0,4,18.040755800000003,1,1,4,2,1,29.54999379,5,27,28.2924127,0.018255814,4.983978521,1.742801609,-0.432273492,1,7,15.03763008,10.05365156,0.042739018,3,27,0.057943453,1.207501811,-0.04175093,0,5.351858133,7.412764017000001,28.39474731,1,15,3,2,14.48335494,0.580527208,0,-0.266831644,67.12146726,0.809936283,-0.465915391,0.099183371,0.130434783,3.044642857,3.395337039
CHEMBL3260612,1,3.405307858,1,2,4,0,4,17.95075186,1,1,4,2,1,29.54999379,5,27,28.2924127,0.017721088,9.706073385,1.709801535,-0.558236604,1,8,10.30076712,10.03888347,0.044036281,3,29,0.1084795,1.181919021,0.121932063,0,5.351858133,7.412764017000001,22.64523548,1,15,3,3,22.90115192,0.580527208,0,-0.272438171,67.12146726,0.802844927,-0.588674756,0.19272902,0.130434783,3.110169492,5.764328627
CHEMBL2435041,0,0.0,0,1,2,0,2,9.38390434,0,1,3,1,1,19.85184529,4,23,17.20571877,0.015102657,4.567099648,1.940324546,-0.605891389,1,5,20.10730312,20.10730312,0.041037037,3,24,0.036004969,1.072098735,0.12878382900000002,0,5.351858133,7.412764017000001,28.70474243,0,18,2,2,14.76249423,0.5992559470000001,0,-0.141670007,72.92688132,0.7498681140000001,-0.8576484190000001,0.05827238200000001,0.125,2.9083333330000003,5.658246704
CHEMBL4217699,1,2.86815055,1,3,4,0,4,15.71616432,1,1,4,3,0,24.9198926,4,22,22.55173393,0.025990028,4.983978521,0.0,-0.545204382,1,6,10.30076712,5.316788604,0.040683761,3,22,-0.003112183,0.969664725,-0.043242573,0,4.59511985,6.605297921,11.51833249,1,9,6,2,19.34235061,0.373596937,0,-0.211060683,48.92236606,0.83508768,-0.595356863,-0.012373279,0.05882352900000001,2.9857142860000003,2.820202783
CHEMBL3707020,1,3.395166525,0,1,2,0,2,9.504429017,0,1,3,1,0,14.95193556,4,23,22.64523548,0.018255814,4.983978521,0.0,-0.5647747470000001,1,4,19.77449303,14.79051451,0.042739018,3,24,-0.096465441,1.07569974,0.110310341,0,5.351858133,7.412764017000001,46.48804336,3,16,0,2,4.983978521,0.580527208,0,-0.18531143,60.66367068,0.7837371959999999,-0.678551476,-0.154283403,0.12,3.089285714,3.363634732
CHEMBL585117,0,0.0,0,2,3,1,3,13.92568887,1,2,4,2,1,19.74844179,4,22,33.41768391,0.019533543,19.44429716,2.092351942,-0.38549455,0,5,10.423316,5.316788604,0.034155556000000004,3,23,0.124768798,0.693610782,-0.01186175,1,5.4161004020000005,7.535296702,22.51475897,3,12,3,2,0.0,0.591352505,0,-0.20556262100000006,54.85825662,0.8098322440000001,-0.33656937600000003,0.202868288,0.217391304,2.464,2.802715574
